-0.3	-0.2549509757	-0.2236067977	-0.2121320344	-0.2121320344	-0.2236067977	-0.2549509757	-0.3
-0.2549509757	-0.2	-0.158113883	-0.1414213562	-0.1414213562	-0.158113883	-0.2	-0.2549509757
-0.2236067977	-0.158113883	-0.1	-0.0707106781	-0.0707106781	-0.1	-0.158113883	-0.2236067977
-0.2121320344	-0.1414213562	-0.0707106781	0	0	-0.0707106781	-0.1414213562	-0.2121320344
-0.2121320344	-0.1414213562	-0.0707106781	0	0	-0.0707106781	-0.1414213562	-0.2121320344
-0.2236067977	-0.158113883	-0.1	-0.0707106781	-0.0707106781	-0.1	-0.158113883	-0.2236067977
-0.2549509757	-0.2	-0.158113883	-0.1414213562	-0.1414213562	-0.158113883	-0.2	-0.2549509757
-0.3	-0.2549509757	-0.2236067977	-0.2121320344	-0.2121320344	-0.2236067977	-0.2549509757	-0.3
